ticker,company_name,sector,industry,country,market_cap,total_esg_score,environment_score,social_score,governance_score,controversy_level,environment_pillar_score,social_pillar_score,governance_pillar_score,carbon_emissions,water_usage,waste_generation,employee_turnover,diversity_score,board_independence,controversy_score,co2_emissions_per_capita,renewable_energy_pct,forest_area_pct,corruption_index,human_development_index
COMP9613,Real Estate Company 9613,Utilities,Water Utilities,China,3943797705643.075,62.51079132967357,60.44009595093819,64.83361174502122,62.25866629306132,1,59.37091887595469,58.90519171925732,55.073895746601345,12494621.849599387,71604.02401650121,43879.409406889565,18.33371184821932,65.93576326461216,50.038462772371545,1,7.4,12.4,23.0,42,0.768
COMP9614,Consumer Goods Company 9614,Energy,Renewable Energy,United Kingdom,869232325755060.6,59.10110341976402,58.05309494816257,55.951635279385215,63.29858003174427,1,51.672558217986335,62.78095934457611,60.970263900316155,15405652.39087887,119027.85910820845,239855.1372774954,10.91325363184281,68.6129752536007,63.092190662475474,1,5.4,13.8,13.1,77,0.932
COMP9615,Energy Company 9615,Technology,Semiconductors,France,83661024025400.94,73.6590600451269,60.39149691055555,76.27451610968114,84.31116711514403,2,51.32704773301028,78.87493205752077,62.014929266355324,1653770.528762043,194776.76138422504,318104.7725408045,,66.18860870588541,95.0,0,4.6,11.7,31.5,69,0.903
COMP9616,Energy Company 9616,Healthcare,Medical Devices,Australia,74162031940059.45,69.97322225519372,65.76853026155463,75.785709833661,,1,68.09111723408715,55.19308773392568,66.52235055998052,865569.5059224279,262785.40572886524,22890.54847660704,21.87034100012173,49.82105996086319,72.86598672010079,1,16.8,7.1,16.2,75,0.951
COMP9617,Materials Company 9617,Energy,Energy Equipment,Australia,53721106015686.68,67.56268023790882,63.05261112720271,74.25644463630677,65.378984950217,2,67.74652063682109,60.360496330182855,62.852770362738006,6361950.889213138,3049613.2317940574,131340.35674856245,12.578146571758884,95.0,70.79591586239424,0,16.8,7.1,16.2,75,0.951
COMP9618,Real Estate Company 9618,Technology,IT Services,India,410234968298585.1,72.63057122218072,71.2357623792686,68.30418053499703,78.35177075227654,2,66.89703911326147,63.86774063376269,49.352131139881664,553265.4552343723,70596.37684132394,55785.15628521024,10.116194493929816,72.4232774546537,48.16691616932712,2,1.9,9.8,24.1,40,0.645
COMP9619,Utilities Company 9619,Real Estate,Other,China,63186954762773.67,70.32585899155352,67.91369846384106,,76.30906694520941,1,68.99694769862232,82.6102282254024,55.31872245680591,1517343.1875388334,99849.97251249765,73619.56022544244,17.69983187732597,68.05077359974135,73.6880176318809,2,7.4,12.4,23.0,42,0.768
COMP9620,Energy Company 9620,Real Estate,Other,India,172653042773344.78,63.75841426028675,58.49302464399834,68.63967231461702,64.1425458222449,2,47.41360018047396,64.72226199647075,76.35466742794375,5764719.026310495,206336.6528334733,276061.9442250182,14.060658929389257,63.158822310816554,80.21519625567248,0,1.9,9.8,24.1,40,0.645
COMP9621,Healthcare Company 9621,Healthcare,Biotechnology,United States,28482231971668.684,69.89351724777723,74.2904009653559,68.11511726373857,67.27503351423721,2,67.59303348904851,73.65249595750514,69.51896611740571,19371146.36135561,172302.88152098822,29289.06285612968,12.66590975750405,,58.91042093912674,3,15.2,12.6,33.9,67,0.926
COMP9622,Technology Company 9622,Utilities,Gas Utilities,Germany,4902406213541.165,68.24785916008716,,63.48881100876769,65.85668966854603,2,46.07270583765745,58.079631211561846,48.049674144297555,3170674.207221944,30958.323252016708,2484.5421675919115,17.89447152899339,,77.00841180781046,4,8.5,17.4,32.7,80,0.947
COMP9623,Real Estate Company 9623,Financial Services,Banking,United States,632764131853.2667,57.680607432493765,39.24512404219627,,76.96940052770583,2,65.99776910447717,64.83203415956376,52.120268151613416,8401283.376255523,146414.4090492287,3797.041305142337,,,77.5444313015882,0,15.2,12.6,33.9,67,0.926
COMP9624,Energy Company 9624,Consumer Goods,Food & Beverage,Japan,109938318435260.34,65.97824715375468,70.79839927934756,66.82957965134132,,1,77.56562567870347,58.47615340670326,68.464470797644,1340735.639029732,167534.37085501972,74601.60386140039,13.722531290838084,73.84470421357918,55.898685490854255,0,8.7,7.6,68.5,73,0.925
COMP9625,Real Estate Company 9625,Real Estate,Other,United Kingdom,24484043038194.31,61.63385690219737,61.34567801446829,68.66017597898039,54.895716713143436,2,72.22592630771756,60.83861766836077,45.98552628365349,2855987.6413957495,627047.34265317,194712.18975809778,,70.54545312143014,,0,5.4,13.8,13.1,77,0.932
COMP9626,Consumer Goods Company 9626,Technology,Software,United Kingdom,346869830171809.75,77.7747040239644,64.49065418214744,86.19402697848564,82.63943091126012,1,59.81828247001329,59.11798224815487,63.849520664133614,1544520.2134485375,51643.97449790208,112956.0836132807,14.786375734672438,84.49860151453657,66.85049746921841,0,5.4,13.8,13.1,77,0.932
COMP9627,Energy Company 9627,Financial Services,Asset Management,Japan,2470543946518.904,70.89091390832455,67.66646560860106,63.25880261532044,81.74747350105213,1,59.62635050418995,60.47750335039226,54.8388392287378,8195823.286928515,61714.776208283605,18340.679920815983,19.25799407599741,41.28654850160508,62.781495878454834,0,8.7,7.6,68.5,73,0.925
COMP9628,Consumer Goods Company 9628,Financial Services,Investment Banking,United States,18981610153908.242,71.43511005541666,70.85779612990689,69.64826882965514,73.79926520668795,0,65.825527566744,64.49241827413103,61.97257569108836,933375.435618145,35161.82382626182,30263.43519102057,21.380407716497306,49.20649758236971,,0,15.2,12.6,33.9,67,0.926
COMP9629,Financial Services Company 9629,Energy,Energy Equipment,Germany,56552259608908.336,48.68624094229629,38.74453873511768,61.773745939912175,45.54043815185901,3,55.85012041409938,69.90364947103119,69.87515899803724,235031686.1623181,247426.54894348476,214317.0031164008,19.77681769853144,56.76042072078052,49.9689476841577,2,8.5,17.4,32.7,80,0.947
COMP9630,Technology Company 9630,Consumer Goods,Food & Beverage,Japan,101706600762014.48,59.746198258937596,53.41299120107433,59.44137256278174,66.38423101295672,1,61.37392724293223,52.99420089675383,52.80571448628656,56878752.07443257,161530.42835679432,15701.43917267228,19.12882075948479,54.808758359597824,74.97157873185743,1,8.7,7.6,68.5,73,0.925
COMP9631,Materials Company 9631,Energy,Renewable Energy,Japan,8142580335129.911,50.355271501639294,32.23226000615877,56.64989410722303,62.18366039153608,2,60.721727943588185,80.26238477764035,66.22430368106463,6470245.713942902,1730669.4929951692,62331.03232080914,17.49746224027927,57.52103475256839,76.44722192111509,2,8.7,7.6,68.5,73,0.925
COMP9632,Consumer Goods Company 9632,Industrials,Aerospace,Germany,452045289758863.75,60.386152816010906,52.84863046245514,62.524238598978854,65.78558938659873,1,74.24589584757243,53.92484313947713,72.7851513625513,8636872.577129992,111201.1895546355,104473.24296516206,17.192193268530488,72.18152624946228,59.90211702087612,0,8.5,17.4,32.7,80,0.947
COMP9633,Energy Company 9633,Healthcare,Medical Devices,United States,2232552673245.091,68.56293437163771,51.67015051225161,73.95348254189817,80.06517006076334,1,68.43352050976102,68.7615661964536,73.51289673448504,2996164.4603552455,188602.02839244707,38487.12407474569,13.790217488555346,,76.7778163588151,2,15.2,12.6,33.9,67,0.926
COMP9634,Industrials Company 9634,Financial Services,Asset Management,United States,82384559075075.81,60.62458730149979,53.11258245401665,61.421945293732016,67.3392341567507,3,59.867773006079275,58.17140661042295,85.68746906376657,1595658.2673024018,228096.30995648,22141.47968906068,10.177372051182697,62.90436808252909,,1,15.2,12.6,33.9,67,0.926
COMP9635,Materials Company 9635,Utilities,Gas Utilities,United Kingdom,13138528318878.385,64.48964248051574,61.14243076625429,63.910042623183166,68.41645405210974,3,62.159299828125114,50.85963346782635,73.3054316394552,3308713.4090768243,61314.87897282176,87872.58389124912,18.232103440393395,58.43917432435145,,4,5.4,13.8,13.1,77,0.932
COMP9636,Materials Company 9636,Energy,Utilities,United States,718951094339092.0,52.205250525922715,41.95342648026903,45.52522275727794,69.1371023402212,0,40.206032957620394,59.556801993845944,91.48445105280187,2603153.3792181043,243729.1380503234,350996.50618608703,9.328851054230125,73.32659949953225,69.83740300814449,0,15.2,12.6,33.9,67,0.926
COMP9637,Utilities Company 9637,Energy,Renewable Energy,United States,370631507826.9206,44.10718926788369,29.233517850550285,47.63746500191054,55.450584951190265,3,64.06237696788449,78.85523988627408,43.290730349605624,94138.65561387103,251179.20284850107,5086.1755695711945,12.604425953622595,57.91327600100166,84.55077466641893,3,15.2,12.6,33.9,67,0.926
COMP9638,Consumer Goods Company 9638,Industrials,Aerospace,United States,17332969496072.521,74.71889455951482,,82.69605180129905,79.26065972940378,0,48.49648900257537,52.3751186909103,88.51964395940206,3825583.3925546776,26690.587663163627,227848.93767163844,6.581709791482485,54.43106715455312,63.763319895077615,3,15.2,12.6,33.9,67,0.926
COMP9639,Industrials Company 9639,Consumer Goods,Apparel,France,3582926567654.9136,64.18631416121433,58.91404959112148,69.61707215762104,64.02782073490046,3,71.80111157507672,53.730112360104314,80.75845328258691,219609.4789241293,198554.11428067423,32720.46033866122,17.14228217017123,39.266910732286505,75.59077473190781,3,4.6,11.7,31.5,69,0.903
COMP9640,Consumer Goods Company 9640,Materials,Other,United States,16797052612053.69,57.68336025722916,42.0547444246489,,74.07659631761858,0,53.85945623015519,45.92171387912058,74.05716106068593,36933629.76546589,11690.07190702152,15714.631257484589,12.343788927936272,66.23178965301243,56.000232825405604,3,15.2,12.6,33.9,67,0.926
COMP9641,Utilities Company 9641,Energy,Renewable Energy,Japan,12200193819993.959,60.96315186838842,53.82032948968428,59.82434551514414,,3,65.92981573579476,72.44939984089103,70.9029894800638,671078.0585960343,48725.37075386057,91348.04687728384,22.899802397623855,74.11108230901085,70.92176035161134,3,8.7,7.6,68.5,73,0.925
COMP9642,Technology Company 9642,Financial Services,Asset Management,United States,87700641083311.73,63.48708314507892,46.41240598639319,57.90121177693818,86.1476316719054,1,67.82854543266308,75.67643907664619,68.05615238981832,6194267.174449264,36331.30526324048,10954.263817343139,10.39846443023769,56.26273095790715,95.0,1,15.2,12.6,33.9,67,0.926
COMP9643,Energy Company 9643,Technology,IT Services,South Korea,33188606476982.75,78.51745343678053,74.57848921019104,76.41759241979632,84.55627868035421,2,54.563583485214636,50.52134380787975,71.90203114235774,,89809.58899781495,446366.91653155786,13.86741226468452,44.8415461402391,80.62364346016845,0,12.3,2.7,63.9,62,0.925
COMP9644,Consumer Goods Company 9644,Materials,Other,United States,41843885202693.164,65.64303721455946,58.083192113976,75.22420539099791,63.62171413870447,2,49.99647515182519,40.017593387337755,82.60125318344483,10102493.295614704,402834.8041008432,25298.494760860867,20.454202448213668,64.76516595199587,86.66027930986706,1,15.2,12.6,33.9,67,0.926
COMP9645,Utilities Company 9645,Industrials,Construction,Canada,1020017236481.7319,63.70940210469383,59.40141632513122,59.0549062942391,72.67188369471117,5,71.38332484848141,65.11030942436915,82.54897811201478,1316845.792466405,170836.91571867996,131708.5988781112,16.695754033960657,66.03693557893767,73.02972897807206,4,15.4,18.9,38.7,77,0.936
COMP9646,Real Estate Company 9646,Consumer Goods,Apparel,United States,30168228629817.707,71.32812122258345,69.22006554731281,70.54067868976708,74.22361943067044,1,77.04405655422983,67.90854452982747,72.48291617474564,2803590.675129842,93782.84155118348,109638.70338708557,16.204902949401934,62.480640712807904,38.40637173745456,0,15.2,12.6,33.9,67,0.926
COMP9647,Energy Company 9647,Energy,Energy Equipment,Germany,3469887268104.508,52.06828708099937,49.263382582066534,53.88737875824224,53.054099902689316,2,66.28229734813617,70.15941319585903,77.30793594509912,2122362.794985694,66127.1605000785,30322.603161955936,,58.69875767127541,64.76466912139136,0,8.5,17.4,32.7,80,0.947
COMP9648,Consumer Goods Company 9648,Consumer Goods,Apparel,United States,2525308925612.619,51.76694384827187,40.423241416396614,63.98984033909299,50.88774978932602,4,58.423478886487906,65.9005838451344,62.44440260141547,1112549.4442293716,41868.01013777573,29814.036438801104,20.02089409815079,66.0877241754555,61.22817143551849,0,15.2,12.6,33.9,67,0.926
COMP9649,Real Estate Company 9649,Healthcare,Healthcare Services,South Korea,47097959082038.055,70.52127222821234,71.57249313363756,,71.26599977773756,1,63.72688971512275,43.34035557405831,66.62912575639125,1517716.927493227,41470.32418296776,,23.449321757636884,71.07916367767245,70.90952999198817,1,12.3,2.7,63.9,62,0.925
COMP9650,Energy Company 9650,Industrials,Manufacturing,United States,212078835043112.53,73.12083672154125,65.94326993304615,77.22495129082078,76.19428894075683,1,70.92941357476445,61.88401554282529,74.77577997008561,4724767.911448918,315167.45362785866,42317.247515206756,16.07807540663732,40.30754867490928,87.93868947646367,2,15.2,12.6,33.9,67,0.926
COMP9651,Real Estate Company 9651,Industrials,Aerospace,United States,2862241311238.7993,65.08080434817715,66.39987659408743,77.50392830189266,51.33860814855139,2,73.67253688308688,72.88289463934392,58.126615781990225,3679468.1415421637,989006.6278808537,18545.06869321265,12.356978274885382,53.272062296162005,54.25092199141084,1,15.2,12.6,33.9,67,0.926
COMP9652,Materials Company 9652,Healthcare,Pharmaceuticals,Germany,203621010588807.53,68.91845727464799,70.48839029017675,60.61283782904469,75.6541437047225,1,80.60938026732387,75.42236646978222,66.6203743661462,24978230.73048353,107623.04709839272,30917.538596073955,5.2786624160283395,38.89985936585515,73.93649352612293,0,8.5,17.4,32.7,80,0.947
COMP9653,Consumer Goods Company 9653,Materials,Other,Germany,515218943846.6637,65.09003828907332,57.226348190418975,66.38176540897739,71.66200126782361,0,82.18296015098113,49.43534656041176,82.75620355860885,489580.4292600952,240803.3084147622,30752.110957199227,16.231325850933796,43.38601502272606,50.993295146388775,0,8.5,17.4,32.7,80,0.947
COMP9654,Utilities Company 9654,Healthcare,Pharmaceuticals,United States,10795037738128.396,78.78540290387032,76.35064678654126,75.43906639675535,84.56649552831436,2,57.268944930556984,76.59403394811847,95.0,25571117.040864147,,63976.50826263475,22.120571837261274,49.33669634147685,63.1299452538978,3,15.2,12.6,33.9,67,0.926
COMP9655,Energy Company 9655,Consumer Goods,Retail,United Kingdom,16626180282606.066,72.0742395008266,68.13768246745624,73.22918431263862,74.85585172238491,1,58.75714506379248,66.43384019825221,78.2742171682925,502256.6634289828,60215.61455344359,145622.82825406664,13.359567067284168,31.93918951205543,,1,5.4,13.8,13.1,77,0.932
COMP9656,Consumer Goods Company 9656,Energy,Energy Equipment,United States,73952317633071.83,51.9341090631658,45.46923915571269,53.71513770742035,56.61795032636435,3,78.40910225246317,81.20489991774451,60.29746006245211,512367.4861599841,39015.01888009194,2003659.0455355267,17.338279397487256,71.81945645547052,69.22570878447918,2,15.2,12.6,33.9,67,0.926
COMP9657,Energy Company 9657,Industrials,Transportation,United States,49399067365286.34,62.32976210918681,50.61188992450751,75.50440518118178,60.87299122187112,0,76.11812399032615,53.70908811164365,77.15986404241686,2940768.0791363143,410266.0621740909,29508.43465476053,17.18852263944595,69.74287602192854,74.65648977540815,0,15.2,12.6,33.9,67,0.926
COMP9658,Energy Company 9658,Financial Services,Insurance,Japan,9694752734007.654,68.17147762061235,61.30107602788824,56.05005705966523,87.16329977428359,1,67.01137731768519,85.85381290100831,78.34555669980672,8247269.655745351,88325.57722098612,119325.32891387171,,61.1179501761479,62.09346593017541,2,8.7,7.6,68.5,73,0.925
COMP9659,Real Estate Company 9659,Materials,Other,United States,3755232834507.42,60.91613763859772,65.46836667054511,68.72841510821519,48.55163113703287,0,60.46226749953905,69.20707419899405,50.27760260851623,1201275.1164870488,91558.97291005586,458444.07625977957,17.540776996328166,54.752200847259225,,2,15.2,12.6,33.9,67,0.926
COMP9660,Real Estate Company 9660,Utilities,Electric Utilities,Canada,23090630229769.633,68.7941551980879,73.47019314577412,,69.79202073878693,2,56.948885097966446,68.29589883936964,45.65092313193476,972668.9131450333,224668.70705020224,3869.654697808316,,74.26645520915376,75.38726983110017,0,15.4,18.9,38.7,77,0.936
COMP9661,Industrials Company 9661,Technology,IT Services,United Kingdom,6034057579729.372,75.99823520442119,,77.09029391985119,75.32666187910388,1,91.23706912964417,55.621624235670254,60.84527106893192,1603739.0338861612,197400.6383070276,13707.859078092264,18.913899590377476,81.58390582293292,68.32482793089287,0,5.4,13.8,13.1,77,0.932
COMP9662,Consumer Goods Company 9662,Energy,Energy Equipment,United States,7963978672651.337,55.751555503643296,48.84371373801776,49.63048160584402,68.78047116706813,2,63.55098193500713,56.5722105367108,70.17763693075177,2486321.627684852,2077269.468222257,26453.50316812122,11.379566677217198,51.394375566288936,58.21063248258032,1,15.2,12.6,33.9,67,0.926
COMP9663,Financial Services Company 9663,Industrials,Aerospace,Australia,3488274805087.9326,59.65102908789223,67.82690313174173,46.88178514112366,64.24439899081132,3,65.4609223121916,56.406574785719464,62.93843546676847,3448469.718463302,170051.90931040078,,14.98141819843414,52.90229172509367,74.05811827168134,1,16.8,7.1,16.2,75,0.951
COMP9664,Healthcare Company 9664,Materials,Other,United Kingdom,53551542758930.59,66.57837613261883,68.87222441880483,63.36142386811378,67.50148011093788,2,76.43770535940413,58.72248498534587,78.91716963949085,2596306.567242194,234503.78869373922,,9.722675183827645,61.29329993865308,95.0,0,5.4,13.8,13.1,77,0.932
COMP9665,Financial Services Company 9665,Financial Services,Insurance,United States,260430205482464.53,73.84890493263876,72.47174939601929,61.74431281107902,87.33065259081798,0,79.15310097686552,57.23105714901969,52.3440755041659,7720451.76196678,212690.68568485844,49057.57514154275,,,71.0382852768818,0,15.2,12.6,33.9,67,0.926
COMP9666,Energy Company 9666,Healthcare,Healthcare Services,United States,3620389608997.381,68.31686062762223,58.25180390242871,,68.86743605487925,0,52.134217676781155,52.37973091074137,68.53150419418616,10549626.979040077,,9472.59302378488,,53.37265897214556,45.715620908188704,1,15.2,12.6,33.9,67,0.926
COMP9667,Industrials Company 9667,Healthcare,Medical Devices,Germany,2449250437110.209,72.0145418399901,59.7157108593918,91.97486775924429,64.35304690133422,4,73.55341295534379,63.34531870161601,64.3861731298144,2609193.082355709,186503.91913052183,53952.235027337054,17.946328162395776,68.2535333257772,77.13378255765875,3,8.5,17.4,32.7,80,0.947
COMP9668,Energy Company 9668,Technology,IT Services,India,25425312443921.977,72.6013904673804,,66.53233636393217,78.75382376954525,0,64.47547222543561,60.31387999504517,75.74649948251354,4559585.0836072555,113700.42311628802,76228.51321507276,13.762405438783777,83.72263485725207,63.57273918919031,0,1.9,9.8,24.1,40,0.645
COMP9669,Financial Services Company 9669,Healthcare,Healthcare Services,Germany,17219387493782.354,65.66097303901692,69.48108455336791,66.85507060690645,60.646763956776425,3,58.45969372058098,71.31918084578159,68.71386294035466,,160534.22587082622,24367.17851444144,19.757856609388583,46.99758222154471,93.65272861398991,0,8.5,17.4,32.7,80,0.947
COMP9670,Energy Company 9670,Technology,Software,China,123440355145830.77,74.36746883239267,70.37008077816857,69.6647925875989,83.06753313141057,0,65.70473407441477,43.999078026363875,54.853334581283214,1314872.611546758,168002.7186919991,45364.217197325386,,67.45979874750277,48.46374326929875,1,7.4,12.4,23.0,42,0.768
COMP9671,Real Estate Company 9671,Healthcare,Pharmaceuticals,China,413827018157976.8,66.7842842358333,61.30653948657432,80.804432456623,58.241880764302536,0,32.274593114736966,77.47313106729244,86.78752306221216,9468834.541575767,168457.81410099947,161050.1644518518,18.433744281028783,51.30797525968926,70.42580905852051,0,7.4,12.4,23.0,42,0.768
COMP9672,Consumer Goods Company 9672,Industrials,Construction,Canada,129211502786294.89,59.70529448964243,,61.17127541090629,68.52842448153415,0,67.3809022152484,26.626153510465116,48.1855952763336,127505099.8581498,46614.8592280011,31900.442079417924,16.215012357155242,58.695122273170924,48.58941280449272,0,15.4,18.9,38.7,77,0.936
COMP9673,Financial Services Company 9673,Healthcare,Biotechnology,United States,4479381624124.335,80.8695900339,90.24900628741065,80.01637268526012,72.34339112902921,0,41.34753667667711,56.067065327763096,95.0,17038392.735800687,427422.3889817223,,19.695193077754844,,53.58113964811821,1,15.2,12.6,33.9,67,0.926
COMP9674,Healthcare Company 9674,Consumer Goods,Food & Beverage,United Kingdom,135066588385960.4,73.6167974052292,73.27030533773477,64.69662292808046,82.8834639498724,2,79.21763884794828,74.38170789851827,67.24218848184715,45344179.38250452,67423.5822650614,21008.534494918218,14.998378183413918,57.791037112196506,77.78652304223104,2,5.4,13.8,13.1,77,0.932
COMP9675,Healthcare Company 9675,Consumer Goods,Food & Beverage,United States,31945146301692.75,62.80744417989854,62.81356585512998,65.86436989182624,59.7443967927394,1,89.44042582593937,61.384773524340716,65.31757637793154,32171586.644629594,35430.90437616292,7042.676468112447,20.42847725679759,86.35097392082777,68.27230590140825,0,15.2,12.6,33.9,67,0.926
COMP9676,Real Estate Company 9676,Energy,Energy Equipment,Australia,33637939838282.785,59.48634926905535,47.31307565123283,55.2666278767073,75.87934427922593,4,75.07248907284482,49.32938889075222,53.74224499441006,1304230.9918685083,,195969.63354427344,7.0225404247452685,76.81606391571606,66.88247599639665,1,16.8,7.1,16.2,75,0.951
COMP9677,Consumer Goods Company 9677,Industrials,Construction,France,61285795838064.375,65.89378157501578,61.812759536653715,68.71544493707431,67.1531402513193,3,76.1547871774041,51.619221670945976,66.83308632877728,6826332.370055819,59353.24546201708,69936.18735733691,7.387661647522864,76.02882075218992,67.12728600788807,2,4.6,11.7,31.5,69,0.903
COMP9678,Technology Company 9678,Materials,Other,Germany,839104850699.9083,63.19101162165069,66.66233289934641,57.129792573436546,65.78090939216911,2,71.88854614998905,56.61800818859506,65.4926714807275,1772461.344885285,1281721.2593969454,29057.64748530352,13.091693565504443,79.70934324102916,67.25417615588582,0,8.5,17.4,32.7,80,0.947
COMP9679,Technology Company 9679,Industrials,Aerospace,United States,4125239811867.756,64.01911473328013,,65.12292930474919,66.77477410685009,3,49.07672558811788,74.73610377012827,69.82323375731832,1971746.9049552376,323818.98877550336,6527.0492464894505,16.575696570856092,36.17137638627985,,2,15.2,12.6,33.9,67,0.926
COMP9680,Utilities Company 9680,Energy,Renewable Energy,United States,24698134145675.91,56.99924043608696,42.19301009131835,70.6010901582613,58.20362105868122,5,64.80941696668594,42.21984123266088,61.309369689244676,61291.33947098086,56667.839467167505,66998.96126704534,10.426189517484872,76.78665878594472,58.34426749701081,1,15.2,12.6,33.9,67,0.926
COMP9681,Utilities Company 9681,Technology,Software,United States,41045973897392.984,65.0691666884352,55.518275170917065,73.15018253648849,66.53904235790009,0,59.48172107043298,69.44829998036596,58.428943024214504,2910351.523192172,45115.10326420005,87390.59722497818,11.362285495961498,65.05465117949039,75.24475779707754,0,15.2,12.6,33.9,67,0.926
COMP9682,Financial Services Company 9682,Financial Services,Insurance,Japan,30430127249875.71,76.30786857283074,70.8385191618552,72.48621723552623,85.59886932111081,1,80.7368888952115,65.81981313222721,68.90497722951764,802566.4103401612,157019.12525458695,276497.36608582555,9.025587549858518,49.9523221959653,86.49380062224391,0,8.7,7.6,68.5,73,0.925
COMP9683,Real Estate Company 9683,Materials,Other,India,154941032060734.56,66.62087674437488,61.77771179733527,70.18472600851135,67.90019242727803,1,67.80813033687659,67.17502418611883,73.9928763390006,814115.0615065682,,231120.32644553215,14.886355889466216,53.6107507977079,45.93088213802121,1,1.9,9.8,24.1,40,0.645
COMP9684,Real Estate Company 9684,Utilities,Renewable Utilities,Australia,777980437561.2285,64.75184927859995,63.85688909207767,,72.71992216678512,1,55.236710600232996,51.469747552853335,80.16838520902698,3304437.415482238,2921161.8142240583,24381.443538691998,13.661776659221136,84.80150354598081,62.01366024437243,0,16.8,7.1,16.2,75,0.951
COMP9685,Energy Company 9685,Technology,IT Services,United States,17080399781271.463,65.77921751598291,73.44422252322256,53.82062075702778,70.07280926769839,0,68.30752960162852,83.90882665886083,75.525686606361,843161.1454122582,19439.074967755332,87524.15988963508,21.91137649403148,,,2,15.2,12.6,33.9,67,0.926
COMP9686,Healthcare Company 9686,Healthcare,Biotechnology,Germany,42690639494002.33,65.99251536123396,68.01264722976276,68.91644220790188,61.048456646037245,4,70.21432743828294,44.33360583532019,74.07993304386962,113356.57176424257,,20392.51251320977,,44.96545043788787,64.35626299394066,0,8.5,17.4,32.7,80,0.947
COMP9687,Healthcare Company 9687,Technology,Software,Canada,113209705372672.8,74.2174133558144,70.96306774396677,69.74133944073961,81.9478328827368,1,69.07864638308408,49.412177053018674,46.86364714664548,39832707.42233177,,62832.05053123369,9.972644362191891,77.590541638011,65.9753094796048,0,15.4,18.9,38.7,77,0.936
COMP9688,Healthcare Company 9688,Financial Services,Banking,South Korea,5846033238710.796,65.90093491806779,60.14157085941194,62.950457494372685,74.61077640041876,1,47.04393962347004,66.87962781653243,78.19734092967343,32602055.77792351,249884.92151824888,555204.0155811893,12.76213838934584,59.90203614882814,66.06670401970781,0,12.3,2.7,63.9,62,0.925
COMP9689,Industrials Company 9689,Industrials,Aerospace,Canada,234546402364.1906,67.07279152904034,58.11574425027398,49.113172945253076,,0,72.57131109646352,60.256514025289626,72.80564216304998,1263778.8488903535,354800.1620641738,54492.82961071076,18.132346302283537,72.53699573985637,76.26417563361494,0,15.4,18.9,38.7,77,0.936
COMP9690,Consumer Goods Company 9690,Utilities,Renewable Utilities,Japan,9015183388131.752,70.2834933466445,59.90716365169859,72.90877282606125,78.03454356217371,4,66.44728312692888,73.88188175961577,87.91177121574134,4465775.53886406,1092339.2073906795,38812.44925737678,18.24359992707492,30.602782831165598,70.80249231061828,0,8.7,7.6,68.5,73,0.925
COMP9691,Materials Company 9691,Healthcare,Pharmaceuticals,United States,1004861908491875.9,65.45880284336481,64.67946873825728,63.20122065755041,68.4957191342867,3,63.743283857659726,50.40816298110088,52.21843878609396,2889562.924621154,221947.3697579413,16444.982112472702,19.715420780783347,55.734345685137605,68.49693627411887,2,15.2,12.6,33.9,67,0.926
COMP9692,Energy Company 9692,Industrials,Aerospace,Canada,7742916723766.482,63.1244082645641,51.93081180846518,61.550555950911196,75.89185703431595,4,67.06634187586023,54.65205063418942,54.47869945561065,1728110.6447563826,43069.924752267216,126031.35828511202,20.01903107252469,71.40323270340595,60.50004973605957,3,15.4,18.9,38.7,77,0.936
COMP9693,Technology Company 9693,Healthcare,Biotechnology,United States,21197845201470.547,72.26260153299582,,72.78982461229812,68.5541993400647,1,68.17289671803421,58.40407360648984,45.820327059896236,2604271.439486124,174436.65103741997,60772.50544487435,15.659406296363077,81.68689743112056,72.55355804497687,0,15.2,12.6,33.9,67,0.926
COMP9694,Real Estate Company 9694,Industrials,Aerospace,United Kingdom,2332430014035297.5,65.05211570220126,64.84131007175385,63.018340468372735,67.29669656647721,0,74.6010312352105,73.91581408667294,57.746559822562446,15188876.687916668,92424.67516584968,256934.84380621358,12.937180307088251,68.45521104735691,60.056608884680045,3,5.4,13.8,13.1,77,0.932
COMP9695,Technology Company 9695,Consumer Goods,Food & Beverage,United States,335686374552089.25,60.16335084062995,49.869291085971824,59.260562139081976,,1,67.05661416579528,73.96287125667229,68.22939944862446,580156.7540741705,117232.5336632242,410991.92630525684,17.166698447426427,80.65698336068019,67.75653851855292,1,15.2,12.6,33.9,67,0.926
COMP9696,Industrials Company 9696,Healthcare,Pharmaceuticals,United Kingdom,18368591624050.016,71.64929604104579,70.74435905927899,71.48019164136983,72.72333742248856,2,71.65691823981685,55.63182966541495,59.48780805720963,6529511.082930873,39915.46838140726,,8.985319058627557,56.70799650551101,91.04026140091783,0,5.4,13.8,13.1,77,0.932
COMP9697,Technology Company 9697,Utilities,Water Utilities,South Korea,586147508169229.9,70.39966537727142,55.417163713760345,69.20723854675327,86.57459387130064,4,60.971182661026575,92.57399671376996,60.10481450904523,271242.4349606391,20012.817180750484,36169.46777401924,18.11701974562949,50.89638220677986,73.36490935098385,0,12.3,2.7,63.9,62,0.925
