ticker,environment_pillar_score,social_pillar_score,governance_pillar_score,carbon_emissions,water_usage,waste_generation,employee_turnover,diversity_score,board_independence,controversy_score
COMP9230,54.87293068943035,77.1172686791013,64.9183379990693,5489403.658548936,34661.55731688064,10609.068060853955,17.67995333973313,37.305175013883314,55.43512510777093,0
COMP9231,62.16364433698204,69.98032169983536,84.57391255752975,1374254.8546019236,230551.2959742647,6026.828124810987,15.68520397779085,63.509960952696204,82.64381325216827,0
COMP9232,59.733575644569186,62.12590776220277,73.60469717293323,440811.03974808846,42791.4413039748,6217.822449144876,17.654150314085157,64.01519721215833,47.22651148538527,0
COMP9233,65.04964781900412,79.83559432102702,75.35330471159642,293107.0490572122,282019.82167087024,27655.67556818765,15.92051480095142,47.82342087371476,75.35431092264068,1
COMP9234,64.0842169964783,62.05594443974252,72.73313218114185,30764957.391416743,92316.75979577888,52820.032316930556,15.137925476802907,57.065784118903274,61.31367411357242,1
COMP9235,49.900472387308085,55.984897590188375,62.492873672699915,6731819.605183878,22363.42745498575,64300.650679346814,20.19143212921687,54.1577438034517,55.369874950369024,2
COMP9236,87.68505093367676,57.14047954406357,75.28249689761611,552648.2027878669,89962.45502958511,15565.287610289337,19.087731042325746,50.43424073305803,67.89369148254487,2
COMP9237,38.890320960622724,67.50605667843081,54.018825665418454,288110.45520516264,268102.91016834247,143603.18586762028,11.073855948891037,61.08077371308011,72.6655809752402,1
COMP9238,70.2249314899291,66.7698521736232,79.30340575890366,1934317.545694249,342731.16810107685,13213.834354810086,20.65142867497944,94.93236310931293,79.37103385410194,0
COMP9239,61.98664481684642,44.60631762901695,79.76408164886058,5316242.330743699,275940.2520206602,25968.48635041503,10.006802795648952,69.15732528294029,60.446548132768505,2
COMP9240,74.30391635323957,60.51519530754051,61.07951372843619,12844332.050253708,75244.46193107081,181463.9185908957,17.77395306677843,58.17826534671533,84.02665518312371,1
COMP9241,45.45196971361228,65.94266877689199,72.10165693035738,2691742.6125446213,14613.334917236485,97601.42045719313,15.737790246823343,59.702298403734986,67.85863308815438,0
COMP9242,66.15616185999804,53.92669638787002,88.10785300843698,2676310.5527379476,430358.8232644429,14399.520617180011,17.438851498119902,37.85125433985153,66.45460400684419,3
COMP9243,73.28545093943387,52.563842816238434,74.21295505892556,16534819.117804931,63337.17936157567,14011.423622373903,11.915497598405071,20.0,72.29398933170806,1
COMP9244,81.93123123175799,54.53867347699346,75.6806605798926,3453740.4135669004,175344.8957562401,101785.80436987776,11.248553639963793,79.73662235082415,55.06854414659087,2
COMP9245,86.81656331141824,58.128266991066916,95.0,1790650.0320141835,786037.0020322157,39595.0927431274,15.094190843893546,66.57298487287484,81.871294600546,2
COMP9246,57.73564681600921,64.50773498801055,75.43618183540289,950012.62076577,241176.39422340435,5539.168602300124,7.720157863834105,54.752759921853624,50.52961461185389,1
COMP9247,81.0725615235162,62.47241405617358,54.67653719816194,833646.3826416394,374585.60654603696,12322.303621818268,24.082207954788974,50.098213475809246,64.6699896823682,0
COMP9248,65.6911319053986,72.4615200583595,58.771880251518496,32306454.3590452,31009.837222763315,250512.9761053228,25.51446255465766,28.412132390654968,68.08146499269363,1
COMP9249,68.31816098846902,58.083978539598895,53.07951264443189,4237000.896732991,98145.28823499299,6653.171654918235,20.81290772379129,45.16711533990687,70.32471364257498,1
COMP9250,70.36731774730319,78.00927391636303,45.43516037529343,10442180.343110796,1193980.862496201,6650.208964261325,13.468818855018181,82.99793098805428,82.00071635262755,2
COMP9251,57.7389008842083,69.57981467585833,63.390409235790855,3233904.7732863906,309275.5140096048,59105.71856781464,6.540328007410231,76.19965713089331,95.0,0
COMP9252,58.285828044364926,56.1304691142152,84.78761886645972,2871857.5715459483,43647.54368051324,34536.16521461017,8.575168175014008,83.3864134521927,58.56341559777711,0
COMP9253,68.3814218295848,82.33440595104528,73.29014209770358,5306467.188345295,71732.82219408292,17005.65996050816,16.2590185475319,51.40448725059945,62.19809747352251,3
COMP9254,93.91357277470885,67.59698429284543,84.41818660227605,7513044.478428029,65471.864193598114,438924.1892280427,13.543424726311935,60.24041979947453,72.2947120975202,2
COMP9255,74.23374608318505,64.45931759058571,68.51832495079182,22114082.57398088,2762445.109026618,6657.392749454281,6.9721899189353636,50.94997799737358,74.37641916928503,1
COMP9256,56.73307716759682,60.976796081919545,64.00460817342156,1301290.670426526,37896.141374835686,9318.496127036906,8.065896053164101,61.653906653656236,92.04594330084886,4
COMP9257,40.08681038441275,64.78334606205904,72.03908666801892,10029567.191227969,40158.844373634776,20558.86506713771,17.709602721022616,70.77182565212526,67.30814953678436,3
COMP9258,69.76065293064977,63.472966194526784,64.87999092341758,10017648.563791927,142414.13086351287,28552.056228099103,4.583201201387189,66.43698454615821,44.59590029933019,1
COMP9259,64.42481390370375,57.67440068167659,68.311638664803,18105389.20389906,663746.283593453,119801.62457783674,22.92137131879803,64.3679009751267,55.07009942796189,0
COMP9260,62.24028267813228,73.60178366665183,73.86319215099192,12938673.16591643,51748.32856370588,32565.43323878127,8.892564572120456,47.89334391766906,83.08745116279627,2
COMP9261,70.57730540462634,57.18186106286437,76.36145279651933,709663.4854314332,130791.95245649107,132186.1614358854,23.38824028033033,76.10300223822622,66.65643641295365,2
COMP9262,76.14080458917135,61.796714194719364,59.701069617242055,1477794.9012908684,8419.958445636297,20203.026644743517,12.95728141129911,67.47442978442767,66.30499061832859,0
COMP9263,58.90132425575428,44.338854002891225,75.69002598565842,16239466.219990192,184417.77644993606,65971.60463219664,19.35744256146828,53.99707921520499,67.44478974530024,0
COMP9264,64.3314944821026,49.46449794906196,62.374153648515936,3598576.700042508,184825.59537760704,11565.34306302715,8.31020348707892,57.53916494046622,73.66896893289712,0
COMP9265,76.46308223823067,49.04246526061334,66.20287650761966,8015048.534965732,154677.34808435943,26956.795031263602,7.549163362874377,55.16683077644697,70.69751846970374,3
COMP9266,65.28109922358436,57.35200368848136,77.99687523363707,24011930.61206416,46080.44465298015,6356.454470844463,18.51773347918424,73.44401999551556,80.85801932680141,0
COMP9267,77.83374538810712,41.71247882546851,70.74305540974397,37135610.93143661,17397.74830054254,121920.97402522893,10.539129846375095,95.0,68.58837522185286,0
COMP9268,63.33334356554785,34.4222196451895,75.39133933779804,1593272.4777354698,41589.01203903881,5311.082091076881,21.020645675788174,51.74547268369509,79.72851476620333,1
COMP9269,54.2146920327392,82.48712373671688,82.36563033095645,128194228.11866978,1163547.3383366235,89078.42543619199,10.359063463054277,55.53074792327722,85.27225367228304,0
COMP9270,62.77186500282675,47.81463717796299,44.31780430740564,18495539.749993272,177121.56957464654,4499.411315847982,20.546919442269992,66.96467450852332,81.11508842157431,0
COMP9271,61.09568977047364,32.969154541905056,83.71880986812235,4686406.679648691,54899.29024625455,26411.396971617683,6.167960654546738,61.82973331081399,75.97776739118343,0
COMP9272,55.261543046418154,72.87134874068765,88.96181396229235,6921487.196557289,207280.33475258047,9988.164911070642,14.60044890834893,63.386820596781384,73.41379265631909,0
COMP9273,95.0,91.69828309199843,56.272134966536285,1588072.9460834095,326811.75050028047,60356.043086082995,13.137638347849954,59.86379203572494,63.7008919273977,0
COMP9274,64.50221123811399,63.596874934423994,75.01475149244519,3490661.854932976,131076.70895806837,347544.9302448946,12.047872515516683,37.326295008632414,75.7123710138964,0
COMP9275,56.72122604657389,36.469241953044204,61.38603733621416,636126.5914395561,353164.10689557745,1595.4190169623373,10.084951281753298,73.46460164116237,74.40635040879675,4
COMP9276,73.77407986034758,84.93923129136715,84.61915451449543,447230.76752450137,42118.51728711472,56184.146649803166,15.751811835440567,75.8195389861502,67.55191349275017,1
COMP9277,39.55987583839994,51.03118998118339,72.98667180939346,991483.2842516555,49972.93826970232,27724.286456906026,16.944507817144594,74.65610188300597,46.55005945902541,0
COMP9278,58.34801390889254,90.29109574305677,52.90130579890817,1219927.994381679,36169.356421870776,5840.597737918785,16.983487108802528,59.621348558687174,79.93886942430488,4
COMP9279,71.20053909280271,70.25031030090398,75.30813679661615,7505915.952269606,89272.05361683089,27746.057395742348,13.6875603962202,39.58942031083727,71.54522217197814,1
COMP9280,60.18935941558194,47.942770664794864,72.67888508675209,436946.2204709865,337201.9740388341,8394.790778988969,16.107338768304544,87.53492687583459,66.77573298679353,3
COMP9281,67.4992114263501,54.19226632824402,58.19955972160431,28264149.008957975,1487079.0251662456,450472.41899839084,14.680452938448777,52.32611204793482,68.18439320249887,3
COMP9282,66.40463162947306,25.0,81.53883279923647,6021507.670817847,5272404.270078718,80393.42132774927,12.788138710505248,82.4344825766639,73.58793798889434,2
COMP9283,67.29166293050265,69.01941424942477,86.22138493272284,1663606.816892629,109225.36559898994,10633.609461494514,5.532886568752142,46.52017095816787,42.12618359165707,0
COMP9284,71.17570655580353,53.381589868173805,88.9135584731922,12570350.52163585,96616.9579918233,10078.510272938134,16.2316705306224,77.98752425619054,64.34583555259539,1
COMP9285,67.66857408548708,66.66653941807344,68.43239567367267,38824111.620032564,19474.861649380575,44555.644327349895,17.594578331110437,54.96172866111878,78.36685628181095,0
COMP9286,74.23683053576843,50.07854479232192,73.71622664628681,1169601.8435561575,40267.69210409504,68996.7769845008,15.655879420695022,47.647773535817976,88.93575104302283,1
COMP9287,73.88170612920017,69.2660166151129,64.395864917426,152624.32746361993,605678.6719321908,63287.863827385976,18.65630478652755,86.90561249168795,73.89233811559869,0
COMP9288,57.056495479180406,73.7420422955236,63.21844975687349,1803187.4449845296,116985.07870548422,105405.40483293467,18.008365806392753,66.1761683401333,56.6677217613244,3
COMP9289,55.572985801429496,63.36241540925106,75.58376755401875,9884610.196172971,232398.99516562113,48431.60847219963,16.14914932807923,51.22466215167434,76.08417507500673,1
COMP9290,56.86873121890471,47.53153542950045,81.4676797571054,1548106.0407985563,86823.95489319152,24862.8920502174,16.33915778487699,43.850987449448965,90.69930098413616,0
COMP9291,53.30242367138008,68.00662258073615,75.2931739644139,4838119.1544079725,22080.963717933686,14749.63014535436,21.786727353051532,40.88236451095942,82.54940653315406,2
COMP9292,56.22579349195041,80.17421867751845,65.96362892571855,1297243.6731960156,171018.28475973415,29509.177990340766,21.27013118970515,50.11750844161368,56.56430204808048,2
COMP9293,63.21963265680521,62.998829673244835,46.63889961277752,670703.0977851858,112737.85100336034,78677.99510335171,22.092742657515707,52.83341595588067,54.3739765162018,3
COMP9294,71.0315342511534,65.35868279685153,65.65226099389056,2385203.04126624,35257.44224040613,39228.73387904835,10.597117026244973,50.05966542539444,95.0,0
COMP9295,67.99004106054795,53.66615709713483,62.491464286471675,518004.4441604841,166531.14383932608,5283.017170739462,10.206468169219594,55.092759212025534,72.08331762598407,1
COMP9296,54.90120293203,68.45328318267981,74.55001575383514,7315410.04451402,185491.41590447296,383054.8523287248,12.46879854456613,77.078829281341,63.98778241798192,0
COMP9297,56.97032725608564,61.3861371741443,91.84941703652039,16098391.18535735,78368.75312116017,30806.20362134112,16.890872541969685,82.52541036094325,71.62967959045822,0
COMP9298,63.88326171351753,56.59125437880526,78.81026034165917,2085141.797005655,187959.5544001904,19583.02831530762,10.643722126976368,40.3665739289962,48.872736134060396,0
COMP9299,80.83377809143167,45.90169372791358,64.84507314170686,6911351.341952669,705969.1614264683,54021.37603940436,8.220823669235752,90.06398591002174,68.85280265047726,1
COMP9300,57.51847124040169,64.59337834637759,65.72333474787573,656310.8021500753,89736.52047123713,276359.18121227744,18.286501236708304,64.23995854045013,80.00167766077249,1
COMP9301,69.97631634114728,72.451001804855,73.2504695922277,589432.8996731404,42250.75829495391,26359.042225846293,22.295184723470413,62.50533343805967,68.8846791307944,3
COMP9302,61.20014879491494,56.44233976758469,67.01634324860815,4753409.229890919,35482.836191389586,140608.85836335225,5.708928264373467,79.48473779575507,95.0,0
COMP9303,71.93751756886137,53.46033716500248,67.86482948095566,1001920.3092332417,33943.42110791319,68255.97734288918,14.289208014809315,64.79237202066756,78.92369542148232,2
COMP9304,58.89595723762273,74.52089762343859,63.66177116515829,752854.8110303875,67602.35161555481,6885.871354764337,11.918825226321871,70.66027496512237,79.82007890189317,0
COMP9305,84.9581620248855,45.894183586451746,67.17259925974403,22891382.707355052,44192.95135665139,97099.94494925613,14.296669164842816,62.44825777836991,86.25346258267987,2
COMP9306,63.80000744516277,45.74517576301713,74.84465473666393,51129.652925722956,36929.96324117252,86443.20132290873,14.255582994589425,44.24536374123866,47.809322203223616,4
COMP9307,47.13492566963687,44.009758985140294,78.98972119620595,2814617.546286476,176437.35279840388,207980.1641076645,17.990307670380105,78.39899827741775,86.45550889341132,1
COMP9308,71.99836957497318,59.82686653327662,69.49686246485767,586031.2825531488,167850.18167212958,39915.78344313278,17.55033181339918,48.44327851994275,52.97030278148498,1
COMP9309,59.016374478094185,70.75979722059708,72.96992378743984,634595.572575408,34673.243765220504,6914.330269679371,15.630989797101357,57.993965540967785,54.35955262026195,0
COMP9310,83.45207658402246,44.45514517179012,47.60933818401809,18511978.794319417,1246516.209659171,22035.391182970467,5.556546148283662,68.89480106620572,83.86149951952987,0
COMP9311,57.42999950371315,71.87328984683855,67.72822238770178,37964470.86291519,38678.17256124651,115491.15403719197,5.781774970398404,43.845653514356975,66.88677741135527,2
COMP9312,26.73315113638145,84.22887603539975,92.10092020788952,5588820.563456138,116813.02157388224,255142.43925888764,5.984741084383181,76.5834399877032,87.59291524798435,4
COMP9313,80.82537218629955,29.910659051367816,71.9010134503508,13707804.303630615,1365958.7240967113,164693.15487985595,14.08042344182523,57.796068137124955,78.51248786618534,0
COMP9314,59.98943710965316,78.80654595404569,77.53629246592845,437108.8440109538,146165.9447553325,23050.50173035829,21.682401325090304,28.447709918944096,69.80693745092886,2
COMP9315,83.64588281951065,53.92600765140613,77.37387647275742,6133984.157154222,28558.718059158007,73260.55753308263,14.014224252749488,73.07738751717983,66.16955557994092,1
COMP9316,78.33280698272544,28.7777881202747,64.6531760752828,1165404.1161675828,4539.034880797228,147917.26309418993,13.13890723122058,22.091050354873794,64.73143565462384,1
COMP9317,50.614056959902804,45.14722481706549,65.70488501552688,759122.0042956955,59771.956648386855,40491.047939923024,19.510792751320388,46.80966995673811,74.32828073748341,3
COMP9318,73.9090603767877,52.42797769095254,59.99095016462838,2683811.7247003345,127453.57066585452,6844.543877990572,15.50741708687793,49.26456625564746,61.663520694268335,0
COMP9319,59.347467797941945,75.33031800050001,81.85052910943762,1167031.2060921157,173536.87097120218,220447.75540248325,17.497905227681162,57.5358792193994,82.859887740428,2
COMP9320,64.09221080909825,43.72058658438429,42.066657994959975,3339494.095052633,328058.01211424853,1285.3333924889469,3.0,62.34756104544487,95.0,2
COMP9321,65.72422205194272,70.34251626378929,68.11675484917366,123197.04850696874,707180.6824145971,19025.72437057507,15.160048685049949,44.822917845512734,91.67224532267781,0
COMP9322,50.98631189121561,68.42736421409099,72.21447797652216,108180018.27658044,610280.8809699721,100226.16059484656,19.85486262894419,61.71977214759944,79.67758594997073,0
COMP9323,72.32637940164426,72.47373791643658,79.51873705458308,2758393.0895618275,32748.177796490614,134248.49947318493,10.912479034121171,74.97208995846042,44.039922989718136,0
COMP9324,65.67012718198059,71.26445876915523,77.66384188468749,6629132.987954906,1905826.819129314,6927.233148762727,9.355150964143206,40.23540819421095,66.23291043692043,0
COMP9325,67.28293426613696,54.887885351003746,63.34630548379301,9956203.781437732,10420.112980920101,48235.40640132341,14.526021030124191,56.00249626264125,67.93724088762353,0
COMP9326,63.18135880073584,59.76024762315008,78.07960372648714,2059312.376803102,1721588.9349199594,13553.371361165577,15.638476591437897,82.28268391871839,74.6908397033554,0
COMP9327,69.33499367569777,81.8080720614117,61.99284032038686,497749.7544311353,56005.075867599575,49108.4185919085,14.240499882060146,44.74587508326684,55.15904984327194,2
COMP9328,57.1787660986298,65.82778856681546,62.02322426723575,1026023.7611200798,38237.44982126813,13637.429286618211,11.838558117785631,75.28282286726387,78.890348417204,0
COMP9329,76.45393125962471,57.265234684225405,76.32113150747348,302157.90470122214,101196.62061787855,16937.03862843327,10.907763007094678,43.43251134753796,66.03281769952517,1
COMP9330,76.18113339893577,74.32690908530554,88.23811471486593,131491477.00629209,450314.4166917281,53180.3877183888,13.90378671813757,57.14600646040267,76.40873783482209,4
COMP9331,63.806590874526385,58.99885840569286,64.94196727203229,3564442.0846212385,55787.271935815275,214235.71021636744,10.258162299374074,44.0309166696237,60.65271097251614,1
COMP9332,62.35051373958653,70.1694422514427,85.74367612181769,13209396.970946318,169947.23870158024,11075.666637573451,9.66051166299293,40.22269980039852,71.64163899770298,0
COMP9333,53.57330869887535,42.45158490514623,52.56225418134609,4354209.015208054,72095.4429579372,205656.2423786914,17.92609803505279,71.45218670335099,71.18296484242892,0
COMP9334,56.63818431964279,44.508568125747246,56.01306840801405,4040406.499936826,58645.316436936875,74737.26150858859,20.34809227682436,37.40516949451126,75.44476754568062,1
COMP9335,62.28357434861863,69.04699286407133,58.412478705781936,4227317.81686597,14660.979661257727,18591.53455475622,17.992588972748436,42.72107009311186,67.89320040604574,3
COMP9336,50.36273764526588,60.655978637803955,69.7746342615211,3144776.236314454,216362.82570013797,23847.77559120933,15.841519744423543,51.38997124614512,66.05780167981142,1
COMP9337,49.224546300527074,52.66534639575279,81.68279468147317,3229149.5254076873,39501.96993066234,40366.15944354156,17.978039583541996,58.81455108949053,65.19176790537303,1
COMP9338,54.303990823321094,53.777046246614,63.422907963611046,139788.53973928277,88915.98528312097,35921.37979888886,21.855168785159115,37.02133299142381,60.68930613794382,2
COMP9339,57.52177880670004,72.80289323845221,59.55259368761129,2267871.5972828483,16604.584227987492,101187.3513819674,9.126407233147297,68.0066283309121,82.22823890352385,0
COMP9340,58.65941111253109,60.98987635924675,61.25493373723663,18168304.869813014,50095.29608334692,140187.21963585838,9.889900980585956,93.0944108257723,77.6224174796381,0
COMP9341,78.71385171380695,72.78437411817575,76.7997443285522,46419329.08248918,316737.8546767457,177017.9735503685,20.1470005509148,55.52159806751618,78.44655497990028,0
COMP9342,49.36595300166461,66.00922356959987,82.56671961723377,646337.3218047776,275253.88170477306,3812.006851665159,12.922464804677414,67.98127702339694,75.30596178996618,3
COMP9343,47.43349856206859,35.345012302169216,60.8794060587382,9977571.693336984,426300.51798757515,153350.41462745253,20.671959694567942,69.34134317679526,69.05368975377733,0
COMP9344,67.44569550222289,42.64045895267893,58.62369595120937,18802420.26143071,78452.21924538648,25332.063947750827,4.571922887469926,64.2957667777427,71.4213521648841,1
COMP9345,73.35815530147799,79.55110595080677,78.34481600387163,10484586.868889783,70532.86624676766,52524.80975958771,11.544870290693325,51.73870339611277,65.35487186527428,1
COMP9346,68.87040002012648,51.13736512740372,69.32299022475326,981609.2097526889,63883.011152229155,47793.645332159445,9.557567538716059,72.3792879830261,68.09864158518756,0
COMP9347,60.32684221829248,59.50009985175382,78.26469722545323,25935086.87523349,8446.650775803106,226290.81993925569,13.742928285499016,69.95946051505172,50.07729466977747,0
COMP9348,84.66595407110162,65.40303698291629,64.24018921291331,3993400.594389773,193067.82163644902,98665.54718728446,14.947981689204173,68.82844501343496,69.38992451923306,0
COMP9349,48.73628806992262,62.890028416498616,67.69437306191807,3391348.5600996525,171734.79812531814,359723.54016780475,11.727691654865255,69.15421563339339,69.94962900410609,1
COMP9350,58.2416075583085,37.081555347450774,76.847069552189,5117206.02599706,72869.78704435052,34384.693474930835,18.94877401774459,46.57784745286343,80.90802689021619,0
COMP9351,88.4222319205436,79.12106155026933,74.01436934719118,2032030.648284319,94183.97383465944,149964.29795805257,19.116541624522494,71.81694508314011,75.57300713305166,2
COMP9352,69.86418064453501,71.43077492512822,61.62556000818691,6477922.241490555,15004.388789485423,83651.42763694626,19.742031834788285,57.487933932712515,69.58479594263017,2
COMP9353,59.52082535925754,78.42112782488239,68.52436343390804,1676809.466268713,58769.12720721418,243486.97320447382,17.900952127858417,41.07729632166783,65.76748157218303,1
COMP9354,75.3826658930229,72.194503952113,70.04230131268609,1766086.909270812,43686.93555057649,89603.11448526783,11.913642694571097,32.01978903210713,72.61962221692461,2
COMP9355,63.657919414768664,68.94698702487906,61.16396143768406,21110902.376507573,52078.57820976638,15828.879315706701,14.603018029175713,44.3675548129042,77.64151842392957,1
COMP9356,47.12046009111688,56.48653123715447,74.35189457758908,17490670.989724595,133805.92910494033,137303.23954698845,15.28093225586275,47.19272757638766,62.17573847172419,0
COMP9357,53.450390184701355,40.12941640911194,70.48638257697806,3738466.614500561,420146.50458201166,26917.596205188074,18.926273454535565,70.99715827324735,73.15604838726725,1
COMP9358,50.930466439476746,61.45253566835687,70.28186653649642,3489504.4070021766,3498735.46495215,89115.61936069313,15.124239607149612,68.14836440879238,83.94344816672265,1
COMP9359,55.77254624693582,70.79740408521812,58.714151883902645,117135197.5353873,260519.0339435962,18958.74823644168,17.092687427467492,57.49433685738859,72.7671636514032,2
COMP9360,68.53262916616873,53.35114818970775,63.66013254384062,1449306.1243617837,22110.812114534634,4424.28421995335,9.980460716068148,54.973804313617094,67.65149953982757,3
COMP9361,82.82791955017227,59.20024182961273,56.19333190929582,996871.7623244929,319951.5401316705,197213.8754290163,19.96365500841553,51.45688574243682,85.92421408376794,1
COMP9362,31.040721434823006,44.07996584707372,85.89196203871012,2242760.4564419547,132446.6195416285,118574.16153693564,20.48997409351683,58.37154685305604,51.70046673185148,2
COMP9363,72.13833809054442,53.98852846120171,78.8809902698717,3040032.2590830266,111487.21164425167,132634.16992776052,19.860585298179057,56.68245514551653,57.29264088237099,0
COMP9364,72.28047738619489,80.01743757570841,63.54461514077395,2233997.758288799,51757.1049184403,97528.06188702906,15.56239234530236,50.304532620632756,74.00062763597916,3
COMP9365,81.18296990487606,75.19058301460261,63.49116160416135,1718652.840308463,75767.50718240325,80419.2298036781,5.30949906071571,92.22346742957905,74.50368645702568,1
COMP9366,65.91875167449682,71.49346168421413,83.06222085386032,6789565.583493573,168386.01506804817,40832.15976940849,16.910064800980898,51.74471475717879,67.9020529832559,1
COMP9367,72.49887584080135,55.81663731364774,60.11764887956755,3780582.2448608116,68493.013745153,22746.009209798453,11.505954871208594,51.05590470637078,77.42654834184586,3
COMP9368,68.20171836680109,51.548127975056325,77.79450400939444,303390.51573022385,602751.4829634473,4473.474563208571,18.894917987459177,48.647491425221986,84.4786155529345,1
COMP9369,51.974323718850506,64.27025465409302,67.62105631926997,930514.5011020731,69283.4853411013,179495.3887299134,15.970022842915242,58.283544169296555,65.57918286121097,0
COMP9370,40.00166544885022,75.29707345592664,70.625377156683,263601.0806297475,24087.348447191438,19334.47355152091,24.766986493532944,57.23552554641613,79.98112049813649,3
COMP9371,84.60326079300694,62.05751371174471,79.4270723313754,1926515.3958726365,1349595.2890933484,18877.081359261723,7.945466118495224,45.694137129385275,72.13638245217804,0
COMP9372,70.34636864485537,68.46652781866405,73.9781387021547,4350715.758179485,31626.77360851901,862544.4498651214,16.625275767255296,62.81426988776387,78.88959195322113,1
COMP9373,67.55172185520065,45.878337417094436,69.31115495662925,13180123.833295742,1218535.0027150558,9484.943953284866,16.868096712031985,72.11842353780479,74.39833012894336,0
COMP9374,58.487624774925514,68.56946975405712,59.04175762374858,270099.7106447666,76043.2180019495,15987.450023217565,12.661304076446248,57.98574274597243,94.65715319965004,3
COMP9375,62.19258325522879,71.99750700987941,63.927524147061476,7373857.143422496,377123.2882901178,43994.680994432056,10.312051086654051,67.77004426885557,63.29733403095462,0
COMP9376,45.05646720764412,56.86901865506303,71.92395413814576,6550383.285406959,148365.40413316083,47994.48549580741,25.29924024616377,69.26652015749418,67.61858018129672,0
COMP9377,63.64728758002443,86.4123364340397,71.7841483508168,1892115.930107325,37874.31912206636,99072.58557280715,19.295241795540328,40.72885588001396,77.27695204293639,2
COMP9378,75.89220606305858,52.507026966346984,56.40722275706239,36749166.936232805,113414.98788731596,44891.83516949356,10.583637191415786,76.80498670554066,62.491824976062155,3
COMP9379,67.21216412260031,67.18027276637461,57.24906075800307,35608862.91559289,134334.4338226482,114723.71444033273,10.12041484578427,49.93654484047565,65.29688332170284,0
COMP9380,66.33152398518973,65.10543733174279,59.36110449546898,174577.0427252243,435886.0703170141,29398.819465660916,22.57869054934629,64.0605121115979,73.61691449617189,1
COMP9381,88.74816978834437,81.75492735558907,54.69234171540866,91920782.4006554,9877.446797535677,382084.0641931964,16.47811599158791,64.7164514400009,69.43513262204648,2
COMP9382,81.68883762446983,71.44909638866255,67.99325550898398,5723097.852095042,635376.9572554443,119070.09049961162,13.62914670016892,67.35690566775692,76.93512858373074,0
COMP9383,45.70988703487701,33.157633034566544,68.80951309677066,1315901.909590325,258114.58943926747,36851.55552690036,18.449140946143586,69.59938468843669,90.3060673351194,4
COMP9384,61.76694641483955,57.0466233180782,67.62369435090409,3738392.7005892727,166805.92760137725,33441.11953894318,11.328673032488162,72.09989333763882,62.840800700111615,0
COMP9385,46.71051112690443,75.78997418731794,45.12757580842474,6597042.234188611,222791.16998320428,93298.40274576872,15.852458206087007,55.39331873786398,77.88445165461293,2
COMP9386,62.12453147697063,54.33123979654576,78.92824800852244,1158752.7959506745,64004.15805950911,39127.40290425019,16.0342501040638,53.506305700301624,79.39355259932618,3
COMP9387,76.43826975116217,59.84170763915901,80.31132265440417,1806566.3862235805,1666508.5830285084,1214009.5187774485,14.090521347988682,73.978368338231,84.40388931106142,4
COMP9388,81.22715570395991,61.73274366535449,71.09728331135469,4109772.794439409,1930530.3188332336,67900.81342799476,11.355247617988626,59.92607549892788,83.23230869238783,1
COMP9389,57.538254547997454,72.71379619687185,76.95952179387872,939065.4493408486,771239.1250357172,19453.34712017535,20.307852230393678,40.37147265146288,67.58791762769428,1
COMP9390,65.01243573086445,42.60085816662456,65.97334548853539,1674722.8960238132,439891.8269746675,243156.93191155564,19.26546172001367,95.0,65.63779873649578,0
COMP9391,52.41924188907237,68.6245292136641,82.63935417973694,2897164.1473839185,159720.4063618947,2110.6286842587338,12.922463194721637,80.32082804677916,58.17825051294042,2
COMP9392,73.31542392960985,74.38015887601581,60.496822573578115,7324277.736098126,137768.67711147346,3031.9004186071693,12.947262400034019,52.576152618060405,67.19734240006517,0
COMP9393,51.599828187021416,59.262550607399824,47.453493866512915,2368157.1924424325,93338.8020546518,8149.237210525869,12.536807424892954,34.931405176940295,52.54914922979889,3
COMP9394,70.13459117003396,65.2322596439418,62.97452363617039,7361619.986013472,97700.49112720344,12777.409458524497,16.161475564450022,80.16099056090741,55.720756314240546,1
COMP9395,84.14602635085556,43.20366289180046,72.08562708888346,1588092.5088272237,38102.568192474515,430875.0144828986,5.859202864038069,58.43751816571048,67.21483047988237,0
COMP9396,63.13638895384411,65.79279341684611,60.56414609860859,617073.1303794543,277591.4665634392,13187.199700963381,13.07928513484914,76.07729108256495,45.36173530744612,0
COMP9397,58.91996342557255,75.86952659214522,69.67953455019632,2908648.2809723844,460372.12820000405,18300.334336363427,15.422712738363641,50.700265006938395,51.01210788009652,3
COMP9398,68.51347431178012,55.25647359263455,71.04917531670569,1722472.7692370077,378677.34809437045,9093.39083476309,14.092637248888675,40.560140943862024,71.93250252256453,0
COMP9399,67.456572108734,75.90886820311725,83.01797739424538,8693712.671806686,270740.7920920882,2155.6454225291923,13.567969837194484,79.88336748774992,84.0104191305114,2
COMP9400,52.444396393011274,59.43260120474068,76.0575919018971,3238880.1564163016,929174.6258005768,13557.031828512341,6.776107785080892,58.20740353844782,50.9030661707366,2
COMP9401,72.38636910050619,80.34498540291894,79.5168293434367,712341.9064052816,52058.06685193317,10897.345867888913,20.293836674792953,64.94269014902423,56.3625866871483,0
COMP9402,70.85266556567707,58.34401370305785,82.72142810368865,1731260.463465306,43078.28266246284,157549.01130110983,6.549498378376093,57.24350762724149,74.77894222053048,0
COMP9403,71.61303840063535,82.72011418958976,62.71575583827576,170033.83142031264,107017.35590302543,32678.295620968987,12.515236268461237,52.65271372056948,74.14669181541066,2
